No.,Full Hadith,Isnad,Matan,Author's Comments,Degree,Authenticity,Topic,
49,9 _ حديث : [ إن ( 21 ) ] المؤذنين والملبين يخرجون من قبورهم يؤذن المؤذن ويلبي الملبي ويغفر للمؤذن مد صوته ويشهد له كل شيء سمع صوته من شجر وحجر ومدر ورطب ويابس ويكتب له بعدد كل إنسان يصلي معه في ذلك المسجد مثل حسناتهم ولا ينقص من أجورهم شيء . وهو حديث طويل ذكر فيه ترغيبات ساقه ابن شاهين بطوله وهو موضوع . في إسناده سلام الطويل عن عباد بن كثير يرويان الأكاذيب .,,[ إن ( 21 ) ] المؤذنين والملبين يخرجون من قبورهم يؤذن المؤذن ويلبي الملبي ويغفر للمؤذن مد صوته ويشهد له كل شيء سمع صوته من شجر وحجر ومدر ورطب ويابس ويكتب له بعدد كل إنسان يصلي معه في ذلك المسجد مثل حسناتهم ولا ينقص من أجورهم شيء,وهو حديث طويل ذكر فيه ترغيبات ساقه ابن شاهين بطوله وهو موضوع .  في إسناده سلام الطويل عن عباد بن كثير يرويان الأكاذيب .,موضوع,non-authentic,كتاب الصلاة,
50,10_ حديث : إذا كان يوم القيامة جيء بكراسي من ذهب مكللة بالدر والياقوت مفروشة بالسندس والإستبرق ثم يضرب عليها قباب من نور ثم ينادى : أين المؤذنون _ إلخ . رواه الخطيب عن أبي سعيد مرفوعاً وقال غريب جداً تفرد به إسماعيل بن يحيى وهو ضعيف سيىء الحال جداً . ,, إذا كان يوم القيامة جيء بكراسي من ذهب مكللة بالدر والياقوت مفروشة بالسندس والإستبرق ثم يضرب عليها قباب من نور ثم ينادى : أين المؤذنون, رواه الخطيب عن أبي سعيد مرفوعاً وقال غريب جداً تفرد به إسماعيل بن يحيى وهو ضعيف سيىء الحال جداً . ,,non-authentic,كتاب الصلاة,
51,11 _ حديث : يجيء بلال يوم القيامة على راحلة رحلها ذهب وزمامها در وياقوت يتبعه المؤذنون حتى يدخلهم الجنة حتى إنه ليدخل من أذن أربعين يوماً يطلب بذلك وجه الله . رواه الدارقطني عن ابن عمر مرفوعاً وقال تفرد به خالد بن إسماعيل وقال ابن عدي كان يضع على الثقات .,, يجيء بلال يوم القيامة على راحلة رحلها ذهب وزمامها در وياقوت يتبعه المؤذنون حتى يدخلهم الجنة حتى إنه ليدخل من أذن أربعين يوماً يطلب بذلك وجه الله , رواه الدارقطني عن ابن عمر مرفوعاً وقال تفرد به خالد بن إسماعيل وقال ابن عدي كان يضع على الثقات .,,non-authentic,كتاب الصلاة,
52,12 _ حديث : إذا قال المؤذن : الله أكبر الله أكبر غلقت أبواب النيران وإذا قال : أشهد أن لا إله إلا الله فتحت أبواب الجنان _  إلخ . رواه الحاكم عن ابن عباس مرفوعاً وقال : إن القاسم بن محمد بن عبد الله الفرغاني :كان يضع الحديث وضعاً فاحشاً ( 22 ) .,, إذا قال المؤذن : الله أكبر الله أكبر غلقت أبواب النيران وإذا قال : أشهد أن لا إله إلا الله فتحت أبواب الجنان, رواه الحاكم عن ابن عباس مرفوعاً وقال : إن القاسم بن محمد بن عبد الله الفرغاني :كان يضع الحديث وضعاً فاحشاً ( 22 ) .,,non-authentic,كتاب الصلاة,
53,"13- حديث : ما من مدينة يكثر أذانها إلا قل َّ بردها . رواه الأزدي عن علي مرفوعاً . وقال : موضوع ، والمتهم به عمرو بن جميع . ",,: ما من مدينة يكثر أذانها إلا قل َّ بردها,"رواه الأزدي عن علي مرفوعاً . وقال : موضوع ، والمتهم به عمرو بن جميع . ",,non-authentic,كتاب الصلاة,
54,"14- حديث : من أفرد الإقامة فليس منا . رواه الجوزقاني عن ابن عباس مرفوعاً ، وهو موضوع . ورجاله بين مجهول ومجروح . ",, من أفرد الإقامة فليس منا,"رواه الجوزقاني عن ابن عباس مرفوعاً ، وهو موضوع . ورجاله بين مجهول ومجروح . ",موضوع,non-authentic,كتاب الصلاة,
55,"15- حديث : أذَّن بلال لرسول الله صلى الله عليه وآله وسلم مثنى مثنى ، وأقام مثل ذلك . قال ابن حبان : باطل ، وزياد بن عبدالله البكائي فاحش الخطأ ، وقال السيوطي : هو ثقة . روى له الشيخان ( 23 ) لكن ؛ عُدَّ هذا الحديث من مناكيره . وقد أخرجه الطبراني في الأوسط من طريق غيره ( 24 ) . ",,": أذَّن بلال لرسول الله صلى الله عليه وآله وسلم مثنى مثنى ، وأقام مثل ذلك","قال ابن حبان : باطل ، وزياد بن عبدالله البكائي فاحش الخطأ ، وقال السيوطي : هو ثقة . روى له الشيخان ( 23 ) لكن ؛ عُدَّ هذا الحديث من مناكيره . وقد أخرجه الطبراني في الأوسط من طريق غيره ( 24 ) . ",باطل,non-authentic,كتاب الصلاة,
56,16- حديث : بين كل أذانين صلاة إلا المغرب ( 25 ) . رواه البزار عن بريدة مرفوعاً .وقد تفرد به حيان بن عبيدالله ( 26 ) وهو بصرى مشهور ليس به بأس وقال ابن الجوزي : كذبه الفلاس وقال السيوطي : الذي كذبه الفلاس رجل آخر وهذا قال أبو حاتم : صدوق وذكره ابن حبان فى الثقات ( 27 ) ولكنه لم يتابع على الزيادة المذكورة ( 28 ) وقد صح عنه صلى الله عليه وآله وسلم أنه قال : بين أذاني المغرب صلاة ( 29 ) ثم قال فى الثالثة : لمن شاء .,, بين كل أذانين صلاة إلا المغرب,رواه البزار عن بريدة مرفوعاً . وقد تفرد به حيان بن عبيدالله ( 26 ) وهو بصرى مشهور ليس به بأس وقال ابن الجوزي : كذبه الفلاس وقال السيوطي : الذي كذبه الفلاس رجل آخر وهذا قال أبو حاتم : صدوق وذكره ابن حبان فى الثقات ( 27 ) ولكنه لم يتابع على الزيادة المذكورة ( 28 ) وقد صح عنه صلى الله عليه وآله وسلم أنه قال : بين أذاني المغرب صلاة ( 29 ) ثم قال فى الثالثة : لمن شاء .,,non-authentic,كتاب الصلاة,
57,"17 _ حديث : إن بلالاً قال أذنت فى ليلة باردة شديدة البرد فلم يأت أحد ثم أذنت ثانية فلم يأت أحد ثم أذنت ثانية فلم يأت ، ثم أذنت ثالثة فلم يأتي أحد ، فقال رسول صلى الله عليه وآله وسلم : ما لهم يا بلال ؟ قال كبدهم  البرد . فقال اللهم اكسر عنهم البرد [ إلخ ] . رواه العقيلي عن جابر مرفوعاً وقال ليس له أصل وفي إسناده : أيوب ابن سيار كذاب . ",," : إن بلالاً قال أذنت فى ليلة باردة شديدة البرد فلم يأت أحد ثم أذنت ثانية فلم يأت أحد ثم أذنت ثانية فلم يأت ، ثم أذنت ثالثة فلم يأتي أحد ، فقال رسول صلى الله عليه وآله وسلم : ما لهم يا بلال ؟ قال كبدهم  البرد  فقال اللهم اكسر عنهم البرد [ إلخ ] .", رواه العقيلي عن جابر مرفوعاً وقال ليس له أصل وفي إسناده : أيوب ابن سيار كذاب . , ليس له أصل,non-authentic,كتاب الصلاة,
58,18 _ حديث : مسح العينين بباطن أعلى السبابتين عند قول المؤذن أشهد أن محمدا رسول الله _ إلخ . رواه الديلمي في مسند الفردوس عن أبي بكر مرفوعاً .قال ابن طاهر في التذكرة : لا يصح ( 30 ) .,, مسح العينين بباطن أعلى السبابتين عند قول المؤذن أشهد أن محمدا رسول الله,رواه الديلمي في مسند الفردوس عن أبي بكر مرفوعاً . قال ابن طاهر في التذكرة : لا يصح ( 30 ) .,لا يصح,non-authentic,كتاب الصلاة,
59,19 _ حديث : من قال حين يسمع أشهد أن محمدا رسول الله : مرحباً بحبيبي وقرة عيني محمد بن عبد الله ثم يقبل إبهاميه ويجعلهما على عينيه لم يعم ولم يرمد أبداً . قال في التذكرة : لا يصح ( 31 ) .,, من قال حين يسمع أشهد أن محمدا رسول الله : مرحباً بحبيبي وقرة عيني محمد بن عبد الله ثم يقبل إبهاميه ويجعلهما على عينيه لم يعم ولم يرمد أبداً, قال في التذكرة : لا يصح ( 31 ) .,لا يصح,non-authentic,كتاب الصلاة,
60,"20 _ حديث : اجعل بين أذانك وإقامتك قدر ما يفرغ الآكل من أكله _ إلخ . رواه في المصابيح ، وضعفه ، وقال القزويني : هو موضوع وصدره ليس بموضوع ( 32 ) .",, اجعل بين أذانك وإقامتك قدر ما يفرغ الآكل من أكله," رواه في المصابيح ، وضعفه ، وقال القزويني : هو موضوع وصدره ليس بموضوع ( 32 ) .",موضوع,non-authentic,كتاب الصلاة,
